Bankrupt, ROA(B) before interest and depreciation after tax, Persistent EPS in the Last Four Seasons, Revenue Per Share (Yuan ¥), Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Interest Expense Ratio, Borrowing dependency, Net profit before tax/Paid-in capital, Operating profit per person, Net Income to Total Assets, Net Income to Stockholder's Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Working Capital/Equity, Non-industry income and expenditure/revenue
0,0.559933615,0.23106741,0.01019405,0.000462629,0.263657909,0.630714305,0.371466819,0.185091622,0.392257072,0.819812089,0.841520918,0.026817773,0.56528219,0.731925537,0.304269925
0,0.55864875,0.22908197,0.01299212,0.000455692,0.263977279,0.63072047,0.370274647,0.176736294,0.394835033,0.809796633,0.840814386,0.026825688,0.565317838,0.733429541,0.303705075
0,0.536324214,0.218871135,0.016243931,0.000437475,0.263790786,0.630899577,0.370358524,0.171962899,0.393862644,0.801454767,0.840332914,0.026881769,0.565556332,0.734268428,0.303453467
0,0.550671878,0.221045665,0.018739507,0.000452123,0.26387937,0.631118409,0.372527025,0.175522208,0.3944506,0.80705493,0.840730077,0.026987593,0.565948228,0.734909666,0.303564406
0,0.521494727,0.205918502,0.019964608,0.000428791,0.263441111,0.629055081,0.373825442,0.162589548,0.392878949,0.787253467,0.83945327,0.026430092,0.562543238,0.732196836,0.303325366
0,0.53937577,0.222652926,0.019238622,0.000424374,0.263711526,0.631036561,0.370309316,0.172701908,0.396474526,0.801666328,0.840355916,0.026884021,0.565565424,0.739261772,0.30344259
0,0.547138498,0.222463837,0.02241481,0.000450626,0.263645476,0.630901631,0.371236437,0.177814644,0.395196852,0.808410567,0.840773381,0.026860087,0.565466944,0.735541997,0.303539511
0,0.502864179,0.21083483,0.011419151,0.000440295,0.263812543,0.630612252,0.369637181,0.164557726,0.388050926,0.788559255,0.839650124,0.026791157,0.565158396,0.734376839,0.303443799
0,0.550190053,0.242412782,0.103150476,0.000455867,0.263909675,0.630636224,0.369676324,0.195641354,0.401856584,0.817523173,0.84199819,0.026797362,0.565187811,0.736315575,0.30354217
0,0.524760426,0.217831143,0.021461954,0.000423725,0.263131843,0.634813907,0.374238117,0.171156021,0.39402094,0.796110266,0.840052425,0.027579129,0.567310727,0.732702169,0.303502048
0,0.561057872,0.239481895,0.068862774,0.000437475,0.263593414,0.630716018,0.372654518,0.190822713,0.401980959,0.816082926,0.841397106,0.026818313,0.56528464,0.73801289,0.303548454
0,0.53557471,0.222652926,0.030264531,0.000438673,0.2635126,0.630773894,0.37122749,0.174971722,0.394269691,0.807268924,0.8408192,0.026843586,0.565396574,0.732365312,0.303592927
0,0.562878098,0.235794649,0.051802108,0.000443664,0.263517262,0.630951288,0.374674277,0.187715859,0.397039868,0.811390703,0.841303763,0.026884629,0.565567873,0.733019523,0.303536853
0,0.609668612,0.247140021,0.036858902,0.000469691,0.263925216,0.630718072,0.372295525,0.19809215,0.401720902,0.8336231,0.842527387,0.026816033,0.565274281,0.736023836,0.30362894
0,0.59259061,0.27191075,0.021401455,0.000486835,0.263507161,0.63069821,0.372748461,0.221996833,0.390787183,0.834556573,0.842684061,0.026814446,0.56526705,0.731960171,0.304806739
0,0.536591895,0.223031105,0.062979264,0.000462754,0.264036335,0.630774236,0.369936902,0.176170726,0.390741955,0.809030531,0.840905269,0.026837787,0.565371344,0.733019807,0.303592927
0,0.541999036,0.223503829,0.040019965,0.000463603,0.263741054,0.630738278,0.371321432,0.178071035,0.411885756,0.810654846,0.841011269,0.026822418,0.565303173,0.735632737,0.303483679
0,0.466887949,0.201096719,0.004764282,0.000424349,0.263378946,0.630524924,0.370370826,0.159083025,0.388062233,0.762550471,0.83815979,0.026763392,0.565022434,0.733808124,0.302682205
0,0.559291183,0.23721282,0.046357215,0.000425198,0.263643145,0.630666703,0.36965843,0.191169595,0.414836842,0.825437203,0.841962512,0.026804543,0.565221427,0.737591297,0.303559814
0,0.540714171,0.224543821,0.027965576,0.000457638,0.263441111,0.630790332,0.370781264,0.17976774,0.403778748,0.810081839,0.840844535,0.026832388,0.565347614,0.736000501,0.303609121
0,0.535092885,0.224449277,0.050728254,0.000415565,0.263702201,0.630638964,0.370093473,0.177430058,0.399346464,0.80672232,0.840841212,0.026797318,0.565187603,0.736973922,0.30352791
0,0.490069062,0.203365794,0.006216253,0.000436876,0.263179243,0.630434172,0.370732056,0.154852575,0.389724339,0.753883672,0.83772839,0.026741914,0.564912118,0.7323455,0.30301865
0,0.544997056,0.215940248,0.016924543,0.000452074,0.264494021,0.632126957,0.373482105,0.17047734,0.391895253,0.80097445,0.840464754,0.027490528,0.567165095,0.736064899,0.303571899
0,0.542427325,0.221329299,0.010118426,0.000446559,0.263584866,0.630780058,0.370760015,0.17686449,0.392528437,0.807689083,0.840735283,0.026826789,0.565322757,0.734696882,0.303838493
0,0.564002356,0.242696417,0.055265665,0.000507847,0.263629158,0.631048547,0.37689646,0.197828218,0.405135569,0.823232839,0.842778055,0.026909538,0.565666001,0.74206392,0.303480053
0,0.46442529,0.199300369,0.011676271,0.000424998,0.262751863,0.630562595,0.370522923,0.155206998,0.424888628,0.761890282,0.838215225,0.026777055,0.565090245,0.736035425,0.302617913
0,0.533004979,0.222558381,0.033168474,0.000451026,0.263821091,0.631366009,0.37479506,0.18084609,0.388243142,0.808246986,0.840987992,0.026997531,0.565981659,0.737579527,0.303754865
0,0.53054232,0.219343859,0.0280412,0.000441169,0.263659463,0.630629032,0.369637181,0.173365508,0.394269691,0.804506062,0.840554614,0.026795679,0.565179869,0.735386976,0.303538061
0,0.489694309,0.207336674,0.028116823,0.000436851,0.263288031,0.630496158,0.370445756,0.163607571,0.394371452,0.78063034,0.839213097,0.02675491,0.564979423,0.73669304,0.303412136
0,0.434766315,0.19457313,0.018179893,0.000367204,0.26203231,0.630571157,0.370266818,0.150116884,0.389532123,0.720667119,0.835809099,0.026778329,0.565096478,0.73926407,0.303077383
0,0.551421382,0.224260187,0.028646188,0.00047291,0.264177759,0.630854029,0.373549207,0.181728376,0.396757197,0.812828886,0.841295898,0.026844628,0.565401077,0.734147801,0.303381199
0,0.522726056,0.214238442,0.029190677,0.000412346,0.263320667,0.630134861,0.370619102,0.170122917,0.396508446,0.794360786,0.839954579,0.026852832,0.565436259,0.737129405,0.303429297
0,0.494512554,0.202136712,0.061618041,0.000423576,0.263584866,0.630326639,0.375216682,0.156579443,0.386671491,0.779225121,0.838415902,0.02672908,0.56484393,0.737426714,0.303533469
0,0.495904492,0.195140399,0.017665653,0.000400693,0.262383539,0.63036568,0.373848927,0.158140412,0.388469279,0.753478594,0.836992209,0.026689832,0.564624022,0.73572364,0.30350374
0,0.547941539,0.216696606,0.022021568,0.000441867,0.262791493,0.630813961,0.371224135,0.17163864,0.396157934,0.801049139,0.840344772,0.02683479,0.565358198,0.739605555,0.303429538
0,0.528989775,0.216602061,0.015381823,0.000494895,0.263462868,0.63265058,0.37313094,0.171932735,0.387632573,0.798141834,0.840193729,0.027478819,0.567144743,0.733434507,0.303884899
0,0.550350661,0.23106741,0.063206135,0.000422553,0.263274044,0.630715675,0.370573249,0.185762763,0.403631759,0.818559515,0.841534102,0.026816712,0.56527737,0.735776351,0.30356924
0,0.544943519,0.22728562,0.048126806,0.000435304,0.263778353,0.6312869,0.373474277,0.177135963,0.397028561,0.806547131,0.840783757,0.027000496,0.565991529,0.732183696,0.303556672
0,0.538572729,0.228987426,0.076213379,0.000486835,0.263627604,0.630794441,0.371542868,0.184609004,0.411354334,0.812627436,0.841427721,0.026834277,0.56535594,0.734504052,0.303518242
0,0.474490069,0.199773093,0.023655036,0.000452573,0.264734131,0.632143395,0.371645757,0.171578312,0.387994392,0.803162008,0.840611517,0.027497293,0.567176732,0.744560485,0.303637158
0,0.469778896,0.194384041,0.028026075,0.000393007,0.262550606,0.630594786,0.369960388,0.155161753,0.392505823,0.761380759,0.837260577,0.02678556,0.56513157,0.733398712,0.303241497
0,0.482841694,0.181904132,0.064053118,0.000403288,0.263329215,0.630009863,0.379392641,0.132063947,0.384410122,0.764901068,0.836879565,0.026652876,0.564399774,0.736803152,0.303319324
0,0.548637507,0.231540134,0.073732928,0.000501533,0.263636929,0.630906083,0.370990398,0.187248322,0.401302549,0.8166256,0.841722392,0.026863306,0.565480431,0.737248438,0.30356924
0,0.606349376,0.261699915,0.041018195,0.000509044,0.263952413,0.630612594,0.369637181,0.209742855,0.394179236,0.844702643,0.842822586,0.026791234,0.565158764,0.736403411,0.303860004
0,0.471331442,0.191925877,0.04023171,0.000397923,0.262960891,0.630115683,0.378897207,0.148646407,0.388299677,0.766512939,0.837142529,0.026674065,0.564530507,0.734146274,0.303339385
0,0.577707586,0.251961804,0.038522619,0.000490428,0.264067417,0.630648895,0.370464768,0.208777619,0.395897877,0.828881221,0.842139997,0.026799785,0.565199206,0.735531315,0.303909069
0,0.546335457,0.221234755,0.020977963,0.000446035,0.264103939,0.630798551,0.370339512,0.17338059,0.397661744,0.805071499,0.840528214,0.026850337,0.565425616,0.736173231,0.303445974
0,0.61363028,0.307081403,0.043680143,0.000508446,0.264042552,0.630680059,0.372062906,0.265666239,0.406288867,0.840838889,0.843107889,0.026806963,0.565232652,0.738649687,0.30384236
0,0.572300444,0.26179446,0.102212744,0.000461407,0.263413914,0.63062458,0.369637181,0.218595883,0.401381696,0.829871379,0.842012506,0.026794096,0.565172374,0.737040065,0.303595102
0,0.560201296,0.224543821,0.019722613,0.000461481,0.263875485,0.630612252,0.369637181,0.17686449,0.393636508,0.815341608,0.841179248,0.026791157,0.565158396,0.737191311,0.303570691
0,0.490925638,0.20468942,0.024638141,0.00042969,0.263949305,0.630588965,0.369637181,0.159422366,0.386795866,0.777942821,0.838868114,0.026785493,0.565131247,0.737943348,0.30356344
0,0.546014241,0.234565567,0.062797768,0.000496842,0.26380555,0.630694443,0.371388534,0.191169595,0.41029149,0.81295622,0.841285765,0.026809343,0.565243646,0.735065406,0.303588335
0,0.488837732,0.198449466,0.037221895,0.000435778,0.262946904,0.630149587,0.377271111,0.151708016,0.386038308,0.765180012,0.837305032,0.026689478,0.564621953,0.735146825,0.303455158
0,0.576583329,0.247896379,0.046735333,0.000473734,0.264065086,0.630642046,0.370343985,0.201598673,0.399753511,0.830067988,0.842406142,0.026798536,0.565193337,0.734711337,0.30366447
0,0.527704909,0.220194762,0.036238789,0.000474033,0.264102385,0.631887234,0.37321258,0.174858608,0.393749576,0.802023435,0.840527507,0.027195675,0.566553275,0.733522288,0.303570207
0,0.559826543,0.246194573,0.072780072,0.000458013,0.263801664,0.63062458,0.369637181,0.199351482,0.422502883,0.819932228,0.841231217,0.026794027,0.565172045,0.738082034,0.303413345
0,0.455752449,0.194384041,0.019994858,0.000408428,0.263068124,0.630441364,0.372822272,0.153012593,0.394721965,0.752603409,0.83736338,0.026740014,0.564902136,0.739089087,0.303058047
0,0.455377697,0.118370048,0.224480845,0.000343996,0.262402188,0.629503021,0.402351465,0.067302617,0.366364397,0.747473394,0.830952323,0.026597222,0.564025827,0.74469016,0.303468452
0,0.547727394,0.224449277,0.022172815,0.000454893,0.263915114,0.630930056,0.372138954,0.180755599,0.396689356,0.810228786,0.84099625,0.02686255,0.565477272,0.7340766,0.303347602
0,0.598747256,0.262361728,0.071086105,0.000473684,0.264149785,0.630612252,0.369637181,0.216929342,0.401019877,0.839294488,0.843030335,0.026791181,0.565158511,0.736798839,0.303680422
0,0.473633492,0.196085847,0.005323896,0.000419783,0.262674935,0.630596499,0.370557592,0.154400121,0.381108523,0.76737505,0.838546901,0.026786343,0.565135338,0.733059106,0.303802963
0,0.541035387,0.221991113,0.032155119,0.000445536,0.263678113,0.631190326,0.371050789,0.17586909,0.39971959,0.804394945,0.840497433,0.026907186,0.565656912,0.735647448,0.303480053
0,0.536913111,0.204500331,0.006518747,0.000428741,0.26315904,0.629539664,0.374118452,0.161458412,0.385665182,0.781800656,0.839102045,0.026507954,0.563313651,0.73108034,0.303669304
0,0.600995771,0.265198071,0.057156253,0.000462505,0.264023125,0.630621156,0.371079867,0.220081442,0.423780557,0.837645907,0.843406333,0.026793218,0.565168203,0.737431488,0.303573833
0,0.563841747,0.246761842,0.051938231,0.000464925,0.26403245,0.630659854,0.370984806,0.201945555,0.408561543,0.823035942,0.842128768,0.026802976,0.565214129,0.733907432,0.303681389
0,0.553669897,0.235983738,0.108171877,0.000438299,0.263547567,0.630914645,0.374773812,0.1930322,0.414339341,0.820670448,0.841950683,0.026862494,0.565477036,0.74147598,0.303525493
0,0.550725414,0.244587312,0.040246835,0.000510617,0.263354858,0.630621156,0.369637181,0.193273509,0.393489519,0.814776633,0.841151991,0.026793883,0.56517136,0.73426814,0.303721994
0,0.515498688,0.213292994,0.054343059,0.000446309,0.263357966,0.649071246,0.373162254,0.168320639,0.38810746,0.794919871,0.83994868,0.022974913,0.57212689,0.729618169,0.303544104
0,0.545157664,0.21896568,0.018633634,0.000461431,0.264063532,0.631095807,0.372241843,0.173825503,0.409477398,0.80466915,0.840562874,0.026915021,0.565687043,0.736116621,0.303361621
0,0.477862841,0.201191264,0.008621081,0.000387192,0.262635305,0.630488281,0.371659177,0.147470025,0.382646254,0.74609161,0.837097444,0.026761832,0.565014577,0.734332833,0.302890791
0,0.511162268,0.204973055,0.024123902,0.000420406,0.26319323,0.629455418,0.376945668,0.163079707,0.393195541,0.782652683,0.838909529,0.026460286,0.562861616,0.7309767,0.303350745
0,0.542748541,0.215656613,0.010920036,0.00045427,0.26431219,0.63229579,0.372363745,0.170635699,0.394473214,0.798728588,0.840214594,0.027228312,0.566632885,0.735879868,0.303379265
0,0.631671931,0.29431786,0.032155119,0.000513661,0.264373577,0.630612252,0.369637181,0.242274338,0.400160557,0.856339955,0.844088892,0.026791166,0.565158442,0.734301386,0.304372648
0,0.578564163,0.282405219,0.079313943,0.000469292,0.263707641,0.630661566,0.370957965,0.243556293,0.43853599,0.828604781,0.842134541,0.026801846,0.565208852,0.735048026,0.303592202
0,0.538893945,0.226340172,0.040292209,0.000453246,0.263522702,0.630620813,0.369637181,0.179496267,0.393885258,0.807974972,0.840818435,0.026793444,0.565169279,0.7326097,0.303584467
0,0.590235023,0.231729224,0.008999198,0.000589722,0.26406664,0.630615334,0.370001767,0.180076917,0.395298614,0.826408509,0.841603126,0.026792335,0.56516401,0.737006586,0.303558364
0,0.620108143,0.242318238,0.015064204,0.000505526,0.264351819,0.630658827,0.371267751,0.198680341,0.441634065,0.852241301,0.843441392,0.026802026,0.565209694,0.737830084,0.304277176
0,0.576904545,0.222274747,0.011116657,0.000458886,0.264071303,0.631053684,0.372658992,0.175318603,0.394608896,0.812776619,0.841091371,0.026938212,0.56577393,0.733600223,0.303435823
0,0.538251512,0.212063912,0.008303462,0.000439272,0.263890249,0.627045177,0.373548088,0.167438353,0.39169173,0.791109148,0.839702416,0.026173179,0.558061679,0.732875907,0.30345395
0,0.524599818,0.216034792,0.041744181,0.000445186,0.263201001,0.63223586,0.371455636,0.17039439,0.392698039,0.79820389,0.840167338,0.027302759,0.566802077,0.739721447,0.303535644
0,0.609293859,0.266994422,0.051242494,0.000497491,0.264063532,0.630649923,0.370359642,0.221031596,0.401438231,0.841745116,0.842740276,0.026800366,0.56520193,0.736484544,0.303587851
0,0.558113389,0.229554694,0.05936446,0.000475082,0.263735615,0.630681771,0.370594498,0.185053918,0.403552611,0.823028656,0.841773494,0.026807259,0.565234022,0.741362203,0.303482954
0,0.678462444,0.289779711,0.025666621,0.004196853,0.270117568,0.630679374,0.370817052,0.250094261,0.40183397,0.852290967,0.843679651,0.026806731,0.565231579,0.735095504,0.304848069
0,0.583328872,0.250259998,0.029145303,0.000481021,0.264124142,0.630643758,0.370726465,0.204336023,0.40961308,0.835885342,0.842482431,0.0267994,0.565197399,0.735324247,0.303834384
0,0.599229081,0.237496455,0.044224632,0.000533425,0.264987451,0.630746154,0.37258518,0.190822713,0.421598336,0.837213424,0.842684931,0.026827013,0.565323754,0.739593392,0.303594619
0,0.52877563,0.217925688,0.028510065,0.000512338,0.263434117,0.631270805,0.372030473,0.174753035,0.398385383,0.802293488,0.840534342,0.02690722,0.565657044,0.734871218,0.303465068
0,0.525242251,0.215940248,0.004492037,0.000460508,0.263897242,0.631862577,0.372357034,0.170122917,0.385484272,0.798927873,0.840213069,0.027318484,0.566835782,0.733736271,0.303848403
0,0.548476899,0.254892692,0.184899496,0.000536345,0.264501014,0.630948206,0.393274851,0.216537214,0.401313855,0.811030534,0.843941432,0.026876231,0.565533824,0.740363189,0.303537336
0,0.565340757,0.225016545,0.047869686,0.00091358,0.26564717,0.630612252,0.369637181,0.177475304,0.398407996,0.818736111,0.841456831,0.026791157,0.565158396,0.738801541,0.303572624
0,0.472295091,0.197220384,0.037705885,0.000635713,0.263723959,0.630173559,0.372754052,0.15075032,0.386083535,0.755011679,0.836402297,0.02669811,0.564671896,0.740868288,0.303547246
0,0.50923497,0.174151461,0.067335179,0.00043775,0.262857542,0.629534527,0.419958934,0.123331574,0.375127202,0.759558946,0.830554256,0.026586525,0.563948353,0.701699157,0.30342978
0,0.620429359,0.26179446,0.030158658,0.000515857,0.264914407,0.630613279,0.369637181,0.21931981,0.398871577,0.851024378,0.8432755,0.026791374,0.565159434,0.738863484,0.304088168
0,0.475882007,0.20487851,0.016773296,0.00041045,0.263696762,0.63042698,0.373330008,0.161496116,0.38448927,0.764452323,0.837991313,0.026731308,0.564855891,0.735394099,0.303448633
0,0.540767707,0.221329299,0.018134519,0.000445061,0.263725513,0.631055397,0.37293299,0.173154362,0.393760883,0.808125654,0.840900442,0.026987684,0.565948534,0.733568866,0.303573108
0,0.523529097,0.213860263,0.02115946,0.000446833,0.263983495,0.633854673,0.376680616,0.169300958,0.384817168,0.797420917,0.840157269,0.03255824,0.569416912,0.73771949,0.303590268
0,0.504416725,0.21083483,0.006685119,0.000452248,0.26345976,0.63061054,0.369655075,0.164286253,0.387406436,0.777779137,0.839157744,0.026790664,0.565156048,0.737965972,0.303462893
0,0.45628781,0.157795216,0.018316016,0.000380854,0.263507938,0.630503692,0.372265329,0.119998492,0.351473282,0.71774899,0.834821174,0.026760948,0.565010114,0.733858363,0.303529843
0,0.555811339,0.219722038,0.032623985,0.000442691,0.264421754,0.632873865,0.37875853,0.170590453,0.392777187,0.799111568,0.840357201,0.028329155,0.568145087,0.731208841,0.303502531
0,0.487820547,0.203649428,0.012039264,0.000421554,0.263279483,0.630350954,0.37355368,0.159874821,0.388763257,0.771444586,0.838292074,0.026766696,0.565039,0.734439417,0.303469177
0,0.504416725,0.208565756,0.007199359,0.000452697,0.263695208,0.62939857,0.373897017,0.163177739,0.385755636,0.784143734,0.839193734,0.02653602,0.563554652,0.730765139,0.303367422
0,0.496011564,0.211307554,0.006851491,0.000433732,0.263604292,0.630612252,0.369637181,0.165636076,0.400929423,0.779886955,0.839220296,0.026791157,0.565158396,0.739791145,0.303125965
0,0.55918411,0.22312565,0.036072417,0.000425098,0.263540574,0.631043753,0.372698134,0.179254958,0.397627824,0.809355804,0.841068504,0.026879673,0.565547838,0.735718074,0.303373223
0,0.427110659,0.180013236,0.014882708,0.000397174,0.263391379,0.63040609,0.375708761,0.147945102,0.37983085,0.738469095,0.835600141,0.026729784,0.564847714,0.733642065,0.303099136
0,0.561325553,0.223976553,0.024486894,0.000439322,0.263999036,0.630612252,0.369637181,0.17761104,0.397096402,0.812132306,0.841074537,0.026791157,0.565158396,0.735418791,0.303520175
0,0.603404893,0.246572752,0.04434563,0.000473235,0.2639664,0.630637936,0.369637181,0.197662318,0.400070102,0.841313162,0.843074078,0.026797816,0.565189948,0.736679645,0.303478603
0,0.568820601,0.234849201,0.010118426,0.000455792,0.263361851,0.630752318,0.370345104,0.180499208,0.388333597,0.814041874,0.840998643,0.02683334,0.565351814,0.732364566,0.304287328
0,0.455163553,0.193154959,0.007698474,0.000390636,0.26281325,0.630530746,0.371426558,0.152047357,0.377456412,0.746623849,0.837225402,0.026766419,0.565037612,0.733549014,0.302929947
0,0.47502543,0.194289496,0.024865012,0.000431736,0.263260057,0.630237257,0.376708575,0.148193952,0.377739083,0.743229117,0.834588684,0.026677098,0.564548737,0.735289028,0.303357512
0,0.476310295,0.190034982,0.020342726,0.000415965,0.263101538,0.630581773,0.370751069,0.149129025,0.395784808,0.763323465,0.838196666,0.026782237,0.565115502,0.73375553,0.302927288
0,0.497724718,0.206485771,0.015578444,0.000432859,0.263311343,0.630142053,0.371806801,0.162174798,0.38914769,0.78213062,0.839238768,0.026662617,0.564460615,0.73269899,0.303372981
0,0.539482842,0.221423844,0.058789721,0.000467645,0.264162995,0.632191682,0.378261978,0.174549431,0.393331223,0.802315207,0.840670665,0.027612975,0.567362733,0.73689989,0.303548938
0,0.46945768,0.19258769,0.005611265,0.000402514,0.262982648,0.630194449,0.377195062,0.147062816,0.384636259,0.750594567,0.83639992,0.026683012,0.564583951,0.728135116,0.302209201
0,0.513731999,0.210362106,0.044481752,0.000424898,0.263919777,0.627160244,0.381450424,0.162204962,0.388910246,0.787170444,0.83895907,0.026508582,0.563319236,0.733937185,0.303549421
0,0.563681139,0.231445589,0.019828486,0.000476254,0.26380555,0.631007109,0.374542311,0.186388658,0.393399064,0.815616497,0.841572976,0.026888823,0.565584691,0.73317473,0.303821574
0,0.586166283,0.256310863,0.061814662,0.000472536,0.264065863,0.630718072,0.372206056,0.207359928,0.416770313,0.83700742,0.84286847,0.026820631,0.56529512,0.733337692,0.303713293
0,0.494405482,0.207714853,0.014111348,0.00042652,0.263030049,0.630612252,0.369637181,0.164135435,0.418398498,0.778361838,0.839167859,0.026791157,0.565158396,0.735540817,0.303122097
0,0.550939558,0.226907441,0.039293979,0.000445211,0.26380011,0.63236942,0.376433459,0.180589699,0.396757197,0.805506054,0.840960759,0.027345386,0.566891914,0.732960757,0.303584709
0,0.52877563,0.215372979,0.005944008,0.000442466,0.263775245,0.63482829,0.372873717,0.16807933,0.390990706,0.796034386,0.840045762,0.026037441,0.552625981,0.732738127,0.303573108
0,0.527704909,0.218398412,0.014822209,0.000430363,0.26334631,0.630626978,0.369639418,0.172264535,0.399176862,0.802114361,0.840384644,0.026794485,0.565174215,0.733435317,0.303506399
0,0.57235398,0.246478207,0.042576039,0.000466422,0.263521148,0.630612252,0.369637181,0.198167559,0.405406933,0.823909964,0.841804043,0.026791157,0.565158396,0.735966376,0.303686948
0,0.566625622,0.232485582,0.0114494,0.000420656,0.263267828,0.630676292,0.371198413,0.183289345,0.395750888,0.821358509,0.841520559,0.026810118,0.565247213,0.731809363,0.303894325
0,0.524492746,0.214332987,0.033168474,0.000443864,0.263772136,0.632603321,0.370766726,0.16957243,0.393218154,0.796561281,0.840085483,0.027476757,0.56714113,0.734646875,0.303465793
0,0.592644146,0.239670984,0.014610463,0.000418061,0.263723182,0.630627663,0.369637181,0.188515195,0.406085344,0.8285606,0.841821409,0.026794975,0.565176535,0.735514118,0.303423496
0,0.566143798,0.243736409,0.046962203,0.000478151,0.264080627,0.630790332,0.371814629,0.201764573,0.400092716,0.820296385,0.841831939,0.026834107,0.565355192,0.734592845,0.303698549
0,0.494780234,0.20071854,0.013808854,0.000394629,0.263859944,0.629669114,0.387225638,0.155289948,0.396915493,0.773236469,0.83723739,0.026536553,0.563559067,0.732161682,0.302923904
0,0.557096204,0.222463837,0.02215769,0.000532801,0.263531249,0.631095807,0.370626931,0.171118317,0.394925488,0.80059272,0.8403115,0.026939264,0.565777792,0.736131942,0.303445007
0,0.517586595,0.208754845,0.021991318,0.000430713,0.263869268,0.628303037,0.379337841,0.163577407,0.39316162,0.786132627,0.839153603,0.026355008,0.561617226,0.7397407,0.303378056
0,0.548637507,0.226434717,0.013067744,0.000437001,0.263396819,0.630633484,0.369637181,0.178055954,0.416759006,0.81011819,0.840782611,0.026795465,0.565178853,0.736993802,0.303477395
0,0.533754484,0.227191075,0.108580244,0.000441144,0.263469085,0.631096834,0.372770828,0.181373954,0.428088465,0.806812334,0.840823797,0.026926851,0.565731787,0.734518221,0.303532502
0,0.575726752,0.251016356,0.012235885,0.000439821,0.263413914,0.630699237,0.371722924,0.200120655,0.388525814,0.829084115,0.842172131,0.02681678,0.565277681,0.731723558,0.305016775
0,0.634777022,0.28183795,0.060997928,0.000391784,0.263054137,0.630612937,0.369637181,0.229892165,0.451493634,0.863713825,0.845026483,0.026791288,0.565159023,0.738088297,0.303560297
0,0.561486161,0.233336485,0.019374745,0.000450227,0.26357321,0.630612252,0.369637181,0.188417163,0.398521065,0.822899094,0.84159893,0.026791157,0.565158396,0.73569055,0.30375269
0,0.558969966,0.234376477,0.034333076,0.000398072,0.26311941,0.630803688,0.37195778,0.188530277,0.404366704,0.821482562,0.842169766,0.026838687,0.565375277,0.731820471,0.303592927
0,0.536752503,0.224638366,0.011842643,0.000390611,0.263274821,0.631077999,0.374188909,0.179579217,0.392867642,0.809210631,0.841170962,0.026910871,0.565671134,0.730046775,0.303948708
0,0.54751325,0.222180202,0.025772494,0.000456915,0.26390035,0.631250599,0.375108201,0.177068094,0.399267316,0.805307657,0.840780163,0.026917299,0.565695729,0.732761904,0.303387483
0,0.575030783,0.228325612,0.032200493,0.000469092,0.263785346,0.630821838,0.373021341,0.181713295,0.394620203,0.820685512,0.841925484,0.026854098,0.565441643,0.73469048,0.303509299
0,0.542320253,0.229460149,0.015865814,0.000472137,0.264207287,0.630612252,0.369637181,0.182535254,0.375466407,0.811484672,0.840892938,0.026791157,0.565158396,0.733150624,0.304191857
0,0.567482199,0.232391037,0.02955367,0.000431461,0.263304349,0.630905399,0.371592076,0.181864113,0.400533683,0.822230776,0.841718324,0.026887623,0.565579893,0.732203014,0.303618789
0,0.508110713,0.210551196,0.011782144,0.000439896,0.264109378,0.630586225,0.370263463,0.165982958,0.390787183,0.786453677,0.839403485,0.026783164,0.565119996,0.737331486,0.303482954
0,0.507147064,0.207620308,0.02749671,0.00042657,0.263608955,0.62840372,0.373375861,0.165477717,0.401359083,0.789050305,0.839517565,0.02618778,0.558452504,0.7291435,0.303370806
0,0.599817977,0.238252813,0.018376514,0.000442691,0.26370531,0.630619101,0.37135051,0.190174195,0.403937043,0.834786008,0.842471114,0.026792808,0.565166256,0.736900476,0.303576733
0,0.402323465,0.191264064,0.007607726,0.000349012,0.264734908,0.630353009,0.381731133,0.149943443,0.377727776,0.715117312,0.829631802,0.026717675,0.564781834,0.728858837,0.303030977
0,0.558595214,0.236551007,0.063569127,0.000462729,0.263646253,0.630747866,0.370634759,0.191810572,0.398600213,0.817247599,0.841634582,0.026824227,0.565311298,0.734310667,0.303570207
0,0.529043311,0.215751158,0.02421465,0.000438698,0.263427901,0.634428296,0.371467938,0.170718649,0.394247077,0.79624744,0.840059796,0.027412837,0.567024744,0.732338065,0.303413103
0,0.598747256,0.239009171,0.028857934,0.00049794,0.264526657,0.630774236,0.371414256,0.188040118,0.397661744,0.826591671,0.842166613,0.026832864,0.565349715,0.737668259,0.303503982
0,0.526366508,0.215845703,0.038310873,0.000449403,0.263486957,0.632392364,0.373175674,0.170522585,0.388989394,0.798285454,0.840208114,0.027446368,0.567086882,0.734729419,0.303603562
0,0.542855613,0.219627494,0.031656004,0.000447108,0.26359963,0.631011561,0.370394312,0.171465199,0.393512132,0.804062471,0.840491369,0.026983858,0.565935526,0.734722454,0.303509541
0,0.58145511,0.23740191,0.029720042,0.000458836,0.26371308,0.630612252,0.370091236,0.192466631,0.400477149,0.831558448,0.84215775,0.026791157,0.565158396,0.73610924,0.303522592
0,0.558220461,0.2312565,0.052270974,0.000466298,0.264117149,0.630612252,0.369637181,0.185046377,0.40226363,0.821426819,0.841980223,0.026791157,0.565158396,0.736946084,0.303540962
